timestamp,event_ticker,market_ticker,url,target_price,current_btc_kalshi,current_btc_source,current_btc_proxy,seconds_left,yes_bid,yes_ask,no_bid,no_ask,yes_decision,yes_reason,yes_model_fair_value_cents,yes_required_exit_bid_cents,yes_edge_cents,yes_expected_roi_percent,no_decision,no_reason,no_model_fair_value_cents,no_required_exit_bid_cents,no_edge_cents,no_expected_roi_percent,chosen_side,open_trades,cash,open_capital,account_value,wins,losses,total_gain_percent
2026-07-02T18:18:56,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.67,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,663,61.0,62.0,38.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 69c MIN (raw 68.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 2.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 48s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $9.82; side favorable $9.82; side adverse $0.00 | blocked: BTC $61,469.67 is only $10.51 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.31c | edge -8.69c | expected settlement ROI -14.88% | blocked: BTC is too close to the target/strike | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.31,69,-8.69,-14.88,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -2.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 38.00c, climbed 4.00c, 1s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $9.82 against NO / DOWN, threshold $25.00 | BTC raw move $9.82; side favorable $-9.82; side adverse $9.82 | blocked: BTC $61,469.67 is only $10.51 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.69c | edge 7.69c | expected settlement ROI 18.53% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.69,44,7.69,18.53,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:18:58,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.86,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,662,61.0,62.0,38.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 69c MIN (raw 68.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 3.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 50s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $9.98; side favorable $9.98; side adverse $0.00 | blocked: BTC $61,469.86 is only $10.70 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.37c | edge -8.63c | expected settlement ROI -14.78% | blocked: BTC is too close to the target/strike | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.37,69,-8.63,-14.78,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -3.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 38.00c, climbed 4.00c, 3s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $9.98 against NO / DOWN, threshold $25.00 | BTC raw move $9.98; side favorable $-9.98; side adverse $9.98 | blocked: BTC $61,469.86 is only $10.70 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.63c | edge 7.63c | expected settlement ROI 18.37% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.63,44,7.63,18.37,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:18:59,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.8,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,660,61.0,62.0,38.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 69c MIN (raw 68.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 3.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 51s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $9.77; side favorable $9.77; side adverse $0.00 | blocked: BTC $61,469.80 is only $10.64 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.36c | edge -8.64c | expected settlement ROI -14.80% | blocked: BTC is too close to the target/strike | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.36,69,-8.64,-14.8,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -2.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 38.00c, climbed 4.00c, 4s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $9.77 against NO / DOWN, threshold $25.00 | BTC raw move $9.77; side favorable $-9.77; side adverse $9.77 | blocked: BTC $61,469.80 is only $10.64 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.64c | edge 7.64c | expected settlement ROI 18.40% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.64,44,7.64,18.4,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:00,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.7,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,659,61.0,62.0,38.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 69c MIN (raw 68.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 3.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 52s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $9.34; side favorable $9.34; side adverse $0.00 | blocked: BTC $61,469.70 is only $10.54 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.33c | edge -8.67c | expected settlement ROI -14.85% | blocked: BTC is too close to the target/strike | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.33,69,-8.67,-14.85,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -3.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 38.00c, climbed 4.00c, 6s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $9.34 against NO / DOWN, threshold $25.00 | BTC raw move $9.34; side favorable $-9.34; side adverse $9.34 | blocked: BTC $61,469.70 is only $10.54 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.67c | edge 7.67c | expected settlement ROI 18.48% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.67,44,7.67,18.48,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:02,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.65,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,657,61.0,62.0,38.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 69c MIN (raw 68.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -2.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 54s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $9.02; side favorable $9.02; side adverse $0.00 | blocked: BTC $61,469.65 is only $10.49 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.32c | edge -8.68c | expected settlement ROI -14.87% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.32,69,-8.68,-14.87,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 2.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 38.00c, climbed 4.00c, 7s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $9.02 against NO / DOWN, threshold $25.00 | BTC raw move $9.02; side favorable $-9.02; side adverse $9.02 | blocked: BTC $61,469.65 is only $10.49 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.68c | edge 7.68c | expected settlement ROI 18.50% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.68,44,7.68,18.5,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:03,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.6,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,656,61.0,62.0,38.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 69c MIN (raw 68.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -3.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 55s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $8.66; side favorable $8.66; side adverse $0.00 | blocked: BTC $61,469.60 is only $10.44 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.30c | edge -8.70c | expected settlement ROI -14.89% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.3,69,-8.7,-14.89,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 3.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 38.00c, climbed 4.00c, 9s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $8.66 against NO / DOWN, threshold $25.00 | BTC raw move $8.66; side favorable $-8.66; side adverse $8.66 | blocked: BTC $61,469.60 is only $10.44 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.70c | edge 7.70c | expected settlement ROI 18.54% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.7,44,7.7,18.54,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:05,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.55,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,655,61.0,62.0,38.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 69c MIN (raw 68.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -3.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 57s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $8.34; side favorable $8.34; side adverse $0.00 | blocked: BTC $61,469.55 is only $10.39 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.29c | edge -8.71c | expected settlement ROI -14.91% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.29,69,-8.71,-14.91,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 3.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 38.00c, climbed 4.00c, 10s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $8.34 against NO / DOWN, threshold $25.00 | BTC raw move $8.34; side favorable $-8.34; side adverse $8.34 | blocked: BTC $61,469.55 is only $10.39 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.71c | edge 7.71c | expected settlement ROI 18.57% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.71,44,7.71,18.57,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:06,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.62,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,653,61.0,63.0,37.0,39.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 70c MIN (raw 70.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum -4.00c | stability: flush recovered: range 9.00c, low 56.00c, current 61.00c, climbed 5.00c, 59s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $8.03; side favorable $8.03; side adverse $0.00 | blocked: BTC $61,469.62 is only $10.46 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.32c | edge -9.68c | expected settlement ROI -16.22% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.32,70,-9.68,-16.22,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 44c MIN (raw 43.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum 3.00c | stability: cooldown after flush: range 9.00c over 60s, high 43.00c, low 34.00c, current 37.00c, climbed 3.00c, 12s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 9.00c but BTC moved only $8.03 against NO / DOWN, threshold $25.00 | BTC raw move $8.03; side favorable $-8.03; side adverse $8.03 | blocked: BTC $61,469.62 is only $10.46 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.68c | edge 7.68c | expected settlement ROI 18.50% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.68,44,7.68,18.5,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:08,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.69,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,651,62.0,63.0,37.0,38.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 70c MIN (raw 70.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -1.00c | stability: flush recovered: range 8.00c, low 57.00c, current 62.00c, climbed 5.00c, 59s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 8.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.94; side favorable $7.94; side adverse $0.00 | blocked: BTC $61,469.69 is only $10.53 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.34c | edge -9.66c | expected settlement ROI -16.17% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.34,70,-9.66,-16.17,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 43c MIN (raw 42.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 1.00c | stability: cooldown after flush: range 8.00c over 60s, high 42.00c, low 34.00c, current 37.00c, climbed 3.00c, 13s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 8.00c but BTC moved only $7.94 against NO / DOWN, threshold $25.00 | BTC raw move $7.94; side favorable $-7.94; side adverse $7.94 | blocked: BTC $61,469.69 is only $10.53 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.66c | edge 8.66c | expected settlement ROI 21.55% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.66,43,8.66,21.55,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:09,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.77,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,650,62.0,63.0,37.0,38.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 70c MIN (raw 70.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -1.00c | stability: cooldown after flush: range 7.00c over 60s, high 65.00c, low 58.00c, current 62.00c, climbed 4.00c, 29s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 7.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.85; side favorable $7.85; side adverse $0.00 | blocked: BTC $61,469.77 is only $10.61 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.37c | edge -9.63c | expected settlement ROI -16.13% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: market just flushed; waiting for settlement/recovery | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.37,70,-9.63,-16.13,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 43c MIN (raw 42.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 2.00c | stability: cooldown after flush: range 7.00c over 60s, high 41.00c, low 34.00c, current 37.00c, climbed 3.00c, 15s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 7.00c but BTC moved only $7.85 against NO / DOWN, threshold $25.00 | BTC raw move $7.85; side favorable $-7.85; side adverse $7.85 | blocked: BTC $61,469.77 is only $10.61 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.63c | edge 8.63c | expected settlement ROI 21.48% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.63,43,8.63,21.48,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:19:11,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61469.84,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,648,63.0,64.0,36.0,37.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 72c MIN (raw 71.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -1.00c | stability: flush recovered: range 7.00c, low 58.00c, current 63.00c, climbed 5.00c, 31s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 7.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.68; side favorable $7.68; side adverse $0.00 | blocked: BTC $61,469.84 is only $10.68 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 53.40c | edge -10.60c | expected settlement ROI -17.40% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",53.4,72,-10.6,-17.4,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 42c MIN (raw 41.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 1.00c | stability: cooldown after flush: range 7.00c over 60s, high 41.00c, low 34.00c, current 36.00c, climbed 2.00c, 16s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 7.00c but BTC moved only $7.68 against NO / DOWN, threshold $25.00 | BTC raw move $7.68; side favorable $-7.68; side adverse $7.68 | blocked: BTC $61,469.84 is only $10.68 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 46.60c | edge 9.60c | expected settlement ROI 24.69% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",46.6,42,9.6,24.69,,0,10.0,0,10.0,0,0,0.0
